"NSFTV.ID","PSA","Exp","Rep","DayOfImaging"
"NSFTV_195",NA,"E3",2,8
"NSFTV_195",NA,"E3",2,9
"NSFTV_198",26934,"E1",1,0
"NSFTV_198",43439,"E1",1,2
"NSFTV_198",51208,"E1",1,3
"NSFTV_198",65424,"E1",1,5
"NSFTV_198",77991,"E1",1,6
"NSFTV_198",99963,"E1",1,7
"NSFTV_198",118378,"E1",1,8
"NSFTV_198",136090,"E1",1,9
"NSFTV_198",NA,"E1",2,0
"NSFTV_198",NA,"E1",2,2
"NSFTV_198",NA,"E1",2,3
"NSFTV_198",NA,"E1",2,5
"NSFTV_198",NA,"E1",2,6
"NSFTV_198",NA,"E1",2,7
"NSFTV_198",NA,"E1",2,8
"NSFTV_198",NA,"E1",2,9
"NSFTV_198",56021,"E2",1,0
"NSFTV_198",69935,"E2",1,2
"NSFTV_198",87074,"E2",1,3
"NSFTV_198",116304,"E2",1,5
"NSFTV_198",132052,"E2",1,6
"NSFTV_198",142719,"E2",1,7
"NSFTV_198",161462,"E2",1,8
"NSFTV_198",186573,"E2",1,9
"NSFTV_198",30810,"E2",2,0
"NSFTV_198",46188,"E2",2,2
"NSFTV_198",59343,"E2",2,3
"NSFTV_198",73578,"E2",2,5
"NSFTV_198",92175,"E2",2,6
"NSFTV_198",104764,"E2",2,7
"NSFTV_198",120808,"E2",2,8
"NSFTV_198",131892,"E2",2,9
"NSFTV_198",37552,"E3",1,0
"NSFTV_198",54982,"E3",1,2
"NSFTV_198",53991,"E3",1,3
"NSFTV_198",69219,"E3",1,5
"NSFTV_198",75965,"E3",1,6
"NSFTV_198",88897,"E3",1,7
"NSFTV_198",101706,"E3",1,8
"NSFTV_198",120209,"E3",1,9
"NSFTV_198",NA,"E3",2,0
"NSFTV_198",NA,"E3",2,2
"NSFTV_198",NA,"E3",2,3
"NSFTV_198",NA,"E3",2,5
"NSFTV_198",NA,"E3",2,6
"NSFTV_198",NA,"E3",2,7
"NSFTV_198",NA,"E3",2,8
"NSFTV_198",NA,"E3",2,9
"NSFTV_199",22911,"E1",1,0
"NSFTV_199",36518,"E1",1,2
"NSFTV_199",45331,"E1",1,3
"NSFTV_199",57118,"E1",1,5
"NSFTV_199",78193,"E1",1,6
"NSFTV_199",99355,"E1",1,7
"NSFTV_199",117971,"E1",1,8
"NSFTV_199",136005,"E1",1,9
"NSFTV_199",NA,"E1",2,0
"NSFTV_199",NA,"E1",2,2
"NSFTV_199",NA,"E1",2,3
"NSFTV_199",NA,"E1",2,5
"NSFTV_199",NA,"E1",2,6
"NSFTV_199",NA,"E1",2,7
"NSFTV_199",NA,"E1",2,8
"NSFTV_199",NA,"E1",2,9
"NSFTV_199",70901,"E2",1,0
"NSFTV_199",99074,"E2",1,2
"NSFTV_199",115712,"E2",1,3
"NSFTV_199",152023,"E2",1,5
"NSFTV_199",182520,"E2",1,6
"NSFTV_199",219240,"E2",1,7
"NSFTV_199",239962,"E2",1,8
"NSFTV_199",265623,"E2",1,9
"NSFTV_199",NA,"E2",2,0
"NSFTV_199",NA,"E2",2,2
"NSFTV_199",NA,"E2",2,3
"NSFTV_199",NA,"E2",2,5
"NSFTV_199",NA,"E2",2,6
"NSFTV_199",NA,"E2",2,7
"NSFTV_199",NA,"E2",2,8
"NSFTV_199",NA,"E2",2,9
"NSFTV_199",33099,"E3",1,0
"NSFTV_199",44415,"E3",1,2
"NSFTV_199",51449,"E3",1,3
"NSFTV_199",72608,"E3",1,5
"NSFTV_199",78260,"E3",1,6
"NSFTV_199",84955,"E3",1,7
"NSFTV_199",95021,"E3",1,8
"NSFTV_199",107514,"E3",1,9
"NSFTV_199",NA,"E3",2,0
"NSFTV_199",NA,"E3",2,2
"NSFTV_199",NA,"E3",2,3
"NSFTV_199",NA,"E3",2,5
"NSFTV_199",NA,"E3",2,6
"NSFTV_199",NA,"E3",2,7
"NSFTV_199",NA,"E3",2,8
"NSFTV_199",NA,"E3",2,9
"NSFTV_200",37154,"E1",1,0
"NSFTV_200",56067,"E1",1,2
"NSFTV_200",68888,"E1",1,3
"NSFTV_200",105049,"E1",1,5
"NSFTV_200",122680,"E1",1,6
"NSFTV_200",146357,"E1",1,7
"NSFTV_200",180265,"E1",1,8
"NSFTV_200",224325,"E1",1,9
"NSFTV_200",NA,"E1",2,0
"NSFTV_200",NA,"E1",2,2
"NSFTV_200",NA,"E1",2,3
"NSFTV_200",NA,"E1",2,5
"NSFTV_200",NA,"E1",2,6
"NSFTV_200",NA,"E1",2,7
"NSFTV_200",NA,"E1",2,8
"NSFTV_200",NA,"E1",2,9
"NSFTV_200",63404,"E2",1,0
"NSFTV_200",84793,"E2",1,2
"NSFTV_200",108033,"E2",1,3
"NSFTV_200",144725,"E2",1,5
"NSFTV_200",161622,"E2",1,6
"NSFTV_200",171522,"E2",1,7
"NSFTV_200",194097,"E2",1,8
"NSFTV_200",245241,"E2",1,9
"NSFTV_200",82677,"E2",2,0
"NSFTV_200",116066,"E2",2,2
"NSFTV_200",132368,"E2",2,3
"NSFTV_200",180518,"E2",2,5
"NSFTV_200",216183,"E2",2,6
"NSFTV_200",255938,"E2",2,7
"NSFTV_200",293598,"E2",2,8
"NSFTV_200",341174,"E2",2,9
"NSFTV_200",49834,"E3",1,0
"NSFTV_200",73802,"E3",1,2
"NSFTV_200",86933,"E3",1,3
"NSFTV_200",112086,"E3",1,5
"NSFTV_200",129843,"E3",1,6
"NSFTV_200",155779,"E3",1,7
"NSFTV_200",169920,"E3",1,8
"NSFTV_200",183913,"E3",1,9
"NSFTV_200",NA,"E3",2,0
"NSFTV_200",NA,"E3",2,2
"NSFTV_200",NA,"E3",2,3
"NSFTV_200",NA,"E3",2,5
"NSFTV_200",NA,"E3",2,6
"NSFTV_200",NA,"E3",2,7
"NSFTV_200",NA,"E3",2,8
"NSFTV_200",NA,"E3",2,9
"NSFTV_202",26451,"E1",1,0
"NSFTV_202",35294,"E1",1,2
"NSFTV_202",41570,"E1",1,3
"NSFTV_202",54192,"E1",1,5
"NSFTV_202",66444,"E1",1,6
"NSFTV_202",79200,"E1",1,7
"NSFTV_202",94944,"E1",1,8
"NSFTV_202",118828,"E1",1,9
"NSFTV_202",NA,"E1",2,0
"NSFTV_202",NA,"E1",2,2
"NSFTV_202",NA,"E1",2,3
"NSFTV_202",NA,"E1",2,5
"NSFTV_202",NA,"E1",2,6
"NSFTV_202",NA,"E1",2,7
"NSFTV_202",NA,"E1",2,8
"NSFTV_202",NA,"E1",2,9
"NSFTV_202",57844,"E2",1,0
"NSFTV_202",79982,"E2",1,2
"NSFTV_202",90729,"E2",1,3
"NSFTV_202",113908,"E2",1,5
"NSFTV_202",135731,"E2",1,6
"NSFTV_202",164112,"E2",1,7
"NSFTV_202",193008,"E2",1,8
"NSFTV_202",211641,"E2",1,9
"NSFTV_202",NA,"E2",2,0
"NSFTV_202",NA,"E2",2,2
"NSFTV_202",NA,"E2",2,3
"NSFTV_202",NA,"E2",2,5
"NSFTV_202",NA,"E2",2,6
"NSFTV_202",NA,"E2",2,7
"NSFTV_202",NA,"E2",2,8
"NSFTV_202",NA,"E2",2,9
"NSFTV_202",44477,"E3",1,0
"NSFTV_202",59764,"E3",1,2
"NSFTV_202",67590,"E3",1,3
"NSFTV_202",82736,"E3",1,5
"NSFTV_202",87792,"E3",1,6
"NSFTV_202",97087,"E3",1,7
"NSFTV_202",112466,"E3",1,8
"NSFTV_202",137071,"E3",1,9
"NSFTV_202",NA,"E3",2,0
"NSFTV_202",NA,"E3",2,2
"NSFTV_202",NA,"E3",2,3
"NSFTV_202",NA,"E3",2,5
"NSFTV_202",NA,"E3",2,6
"NSFTV_202",NA,"E3",2,7
"NSFTV_202",NA,"E3",2,8
"NSFTV_202",NA,"E3",2,9
"NSFTV_203",23716,"E1",1,0
"NSFTV_203",33957,"E1",1,2
"NSFTV_203",41854,"E1",1,3
"NSFTV_203",57430,"E1",1,5
"NSFTV_203",67626,"E1",1,6
"NSFTV_203",79985,"E1",1,7
"NSFTV_203",100442,"E1",1,8
"NSFTV_203",114578,"E1",1,9
"NSFTV_203",NA,"E1",2,0
"NSFTV_203",NA,"E1",2,2
"NSFTV_203",NA,"E1",2,3
"NSFTV_203",NA,"E1",2,5
"NSFTV_203",NA,"E1",2,6
"NSFTV_203",NA,"E1",2,7
"NSFTV_203",NA,"E1",2,8
"NSFTV_203",NA,"E1",2,9
"NSFTV_203",62722,"E2",1,0
"NSFTV_203",77156,"E2",1,2
"NSFTV_203",89544,"E2",1,3
"NSFTV_203",113519,"E2",1,5
"NSFTV_203",133120,"E2",1,6
"NSFTV_203",146563,"E2",1,7
"NSFTV_203",174736,"E2",1,8
"NSFTV_203",201315,"E2",1,9
"NSFTV_203",75193,"E2",2,0
"NSFTV_203",107621,"E2",2,2
"NSFTV_203",123882,"E2",2,3
"NSFTV_203",148085,"E2",2,5
"NSFTV_203",172341,"E2",2,6
"NSFTV_203",200083,"E2",2,7
"NSFTV_203",226855,"E2",2,8
"NSFTV_203",253448,"E2",2,9
"NSFTV_203",32430,"E3",1,0
"NSFTV_203",52761,"E3",1,2
"NSFTV_203",61661,"E3",1,3
"NSFTV_203",82632,"E3",1,5
"NSFTV_203",93710,"E3",1,6
"NSFTV_203",109418,"E3",1,7
"NSFTV_203",120020,"E3",1,8
"NSFTV_203",137406,"E3",1,9
"NSFTV_203",NA,"E3",2,0
"NSFTV_203",NA,"E3",2,2
"NSFTV_203",NA,"E3",2,3
"NSFTV_203",NA,"E3",2,5
"NSFTV_203",NA,"E3",2,6
"NSFTV_203",NA,"E3",2,7
"NSFTV_203",NA,"E3",2,8
"NSFTV_203",NA,"E3",2,9
"NSFTV_205",17902,"E1",1,0
"NSFTV_205",27236,"E1",1,2
"NSFTV_205",31420,"E1",1,3
"NSFTV_205",43193,"E1",1,5
"NSFTV_205",50898,"E1",1,6
"NSFTV_205",61342,"E1",1,7
"NSFTV_205",74183,"E1",1,8
"NSFTV_205",89708,"E1",1,9
"NSFTV_205",NA,"E1",2,0
"NSFTV_205",NA,"E1",2,2
"NSFTV_205",NA,"E1",2,3
"NSFTV_205",NA,"E1",2,5
"NSFTV_205",NA,"E1",2,6
"NSFTV_205",NA,"E1",2,7
"NSFTV_205",NA,"E1",2,8
"NSFTV_205",NA,"E1",2,9
"NSFTV_205",47066,"E2",1,0
"NSFTV_205",60932,"E2",1,2
"NSFTV_205",68426,"E2",1,3
"NSFTV_205",89971,"E2",1,5
"NSFTV_205",104410,"E2",1,6
"NSFTV_205",115247,"E2",1,7
"NSFTV_205",126505,"E2",1,8
"NSFTV_205",138547,"E2",1,9
"NSFTV_205",60398,"E2",2,0
"NSFTV_205",82541,"E2",2,2
"NSFTV_205",99686,"E2",2,3
"NSFTV_205",129266,"E2",2,5
"NSFTV_205",145090,"E2",2,6
"NSFTV_205",163488,"E2",2,7
"NSFTV_205",185185,"E2",2,8
"NSFTV_205",196667,"E2",2,9
"NSFTV_205",30415,"E3",1,0
"NSFTV_205",40836,"E3",1,2
"NSFTV_205",51136,"E3",1,3
"NSFTV_205",61629,"E3",1,5
"NSFTV_205",65317,"E3",1,6
"NSFTV_205",77829,"E3",1,7
"NSFTV_205",91252,"E3",1,8
"NSFTV_205",102448,"E3",1,9
"NSFTV_205",NA,"E3",2,0
"NSFTV_205",NA,"E3",2,2
"NSFTV_205",NA,"E3",2,3
"NSFTV_205",NA,"E3",2,5
"NSFTV_205",NA,"E3",2,6
"NSFTV_205",NA,"E3",2,7
"NSFTV_205",NA,"E3",2,8
"NSFTV_205",NA,"E3",2,9
"NSFTV_206",28398,"E1",1,0
"NSFTV_206",41652,"E1",1,2
"NSFTV_206",47660,"E1",1,3
"NSFTV_206",68500,"E1",1,5
"NSFTV_206",82806,"E1",1,6
"NSFTV_206",94922,"E1",1,7
"NSFTV_206",119427,"E1",1,8
"NSFTV_206",142810,"E1",1,9
"NSFTV_206",NA,"E1",2,0
"NSFTV_206",NA,"E1",2,2
"NSFTV_206",NA,"E1",2,3
"NSFTV_206",NA,"E1",2,5
"NSFTV_206",NA,"E1",2,6
"NSFTV_206",NA,"E1",2,7
"NSFTV_206",NA,"E1",2,8
"NSFTV_206",NA,"E1",2,9
"NSFTV_206",77366,"E2",1,0
"NSFTV_206",90917,"E2",1,2
"NSFTV_206",101256,"E2",1,3
"NSFTV_206",132879,"E2",1,5
"NSFTV_206",151371,"E2",1,6
"NSFTV_206",175916,"E2",1,7
"NSFTV_206",193387,"E2",1,8
"NSFTV_206",214963,"E2",1,9
"NSFTV_206",NA,"E2",2,0
"NSFTV_206",NA,"E2",2,2
"NSFTV_206",NA,"E2",2,3
"NSFTV_206",NA,"E2",2,5
"NSFTV_206",NA,"E2",2,6
"NSFTV_206",NA,"E2",2,7
"NSFTV_206",NA,"E2",2,8
"NSFTV_206",NA,"E2",2,9
"NSFTV_206",30408,"E3",1,0
"NSFTV_206",49268,"E3",1,2
"NSFTV_206",54775,"E3",1,3
"NSFTV_206",73110,"E3",1,5
"NSFTV_206",81925,"E3",1,6
"NSFTV_206",93321,"E3",1,7
"NSFTV_206",107008,"E3",1,8
"NSFTV_206",121653,"E3",1,9
"NSFTV_206",NA,"E3",2,0
"NSFTV_206",NA,"E3",2,2
"NSFTV_206",NA,"E3",2,3
"NSFTV_206",NA,"E3",2,5
"NSFTV_206",NA,"E3",2,6
"NSFTV_206",NA,"E3",2,7
"NSFTV_206",NA,"E3",2,8
"NSFTV_206",NA,"E3",2,9
"NSFTV_207",29460,"E1",1,0
"NSFTV_207",44065,"E1",1,2
"NSFTV_207",54482,"E1",1,3
"NSFTV_207",73927,"E1",1,5
"NSFTV_207",87255,"E1",1,6
"NSFTV_207",108963,"E1",1,7
"NSFTV_207",129408,"E1",1,8
"NSFTV_207",149627,"E1",1,9
"NSFTV_207",NA,"E1",2,0
"NSFTV_207",NA,"E1",2,2
"NSFTV_207",NA,"E1",2,3
"NSFTV_207",NA,"E1",2,5
"NSFTV_207",NA,"E1",2,6
"NSFTV_207",NA,"E1",2,7
"NSFTV_207",NA,"E1",2,8
"NSFTV_207",NA,"E1",2,9
"NSFTV_207",62691,"E2",1,0
"NSFTV_207",78211,"E2",1,2
"NSFTV_207",95941,"E2",1,3
"NSFTV_207",125833,"E2",1,5
"NSFTV_207",144294,"E2",1,6
"NSFTV_207",165286,"E2",1,7
"NSFTV_207",191482,"E2",1,8
"NSFTV_207",219300,"E2",1,9
"NSFTV_207",36218,"E2",2,0
"NSFTV_207",58406,"E2",2,2
"NSFTV_207",64314,"E2",2,3
"NSFTV_207",81126,"E2",2,5
"NSFTV_207",92376,"E2",2,6
"NSFTV_207",107055,"E2",2,7
"NSFTV_207",124680,"E2",2,8
"NSFTV_207",135236,"E2",2,9
"NSFTV_207",30281,"E3",1,0
"NSFTV_207",48835,"E3",1,2
"NSFTV_207",54866,"E3",1,3
"NSFTV_207",73787,"E3",1,5
"NSFTV_207",85624,"E3",1,6
"NSFTV_207",96018,"E3",1,7
"NSFTV_207",110571,"E3",1,8
"NSFTV_207",119345,"E3",1,9
"NSFTV_207",NA,"E3",2,0
"NSFTV_207",NA,"E3",2,2
"NSFTV_207",NA,"E3",2,3
"NSFTV_207",NA,"E3",2,5
"NSFTV_207",NA,"E3",2,6
"NSFTV_207",NA,"E3",2,7
"NSFTV_207",NA,"E3",2,8
"NSFTV_207",NA,"E3",2,9
"NSFTV_208",37420,"E1",1,0
"NSFTV_208",57843,"E1",1,2
"NSFTV_208",66427,"E1",1,3
"NSFTV_208",98660,"E1",1,5
"NSFTV_208",125178,"E1",1,6
"NSFTV_208",149634,"E1",1,7
"NSFTV_208",187920,"E1",1,8
"NSFTV_208",220821,"E1",1,9
"NSFTV_208",NA,"E1",2,0
"NSFTV_208",NA,"E1",2,2
"NSFTV_208",NA,"E1",2,3
"NSFTV_208",NA,"E1",2,5
"NSFTV_208",NA,"E1",2,6
"NSFTV_208",NA,"E1",2,7
"NSFTV_208",NA,"E1",2,8
"NSFTV_208",NA,"E1",2,9
"NSFTV_208",46580,"E2",1,0
"NSFTV_208",62890,"E2",1,2
"NSFTV_208",75223,"E2",1,3
"NSFTV_208",108436,"E2",1,5
"NSFTV_208",127190,"E2",1,6
"NSFTV_208",145392,"E2",1,7
"NSFTV_208",171816,"E2",1,8
"NSFTV_208",204924,"E2",1,9
"NSFTV_208",NA,"E2",2,0
"NSFTV_208",NA,"E2",2,2
"NSFTV_208",NA,"E2",2,3
"NSFTV_208",NA,"E2",2,5
"NSFTV_208",NA,"E2",2,6
"NSFTV_208",NA,"E2",2,7
"NSFTV_208",NA,"E2",2,8
"NSFTV_208",NA,"E2",2,9
"NSFTV_208",39607,"E3",1,0
"NSFTV_208",60096,"E3",1,2
"NSFTV_208",73138,"E3",1,3
"NSFTV_208",103205,"E3",1,5
"NSFTV_208",119408,"E3",1,6
"NSFTV_208",139462,"E3",1,7
"NSFTV_208",161562,"E3",1,8
"NSFTV_208",187716,"E3",1,9
"NSFTV_208",NA,"E3",2,0
"NSFTV_208",NA,"E3",2,2
"NSFTV_208",NA,"E3",2,3
"NSFTV_208",NA,"E3",2,5
"NSFTV_208",NA,"E3",2,6
"NSFTV_208",NA,"E3",2,7
"NSFTV_208",NA,"E3",2,8
"NSFTV_208",NA,"E3",2,9
"NSFTV_209",NA,"E1",1,0
"NSFTV_209",NA,"E1",1,2
"NSFTV_209",NA,"E1",1,3
"NSFTV_209",NA,"E1",1,5
"NSFTV_209",NA,"E1",1,6
"NSFTV_209",NA,"E1",1,7
"NSFTV_209",NA,"E1",1,8
"NSFTV_209",NA,"E1",1,9
"NSFTV_209",NA,"E1",2,0
"NSFTV_209",NA,"E1",2,2
"NSFTV_209",NA,"E1",2,3
"NSFTV_209",NA,"E1",2,5
"NSFTV_209",NA,"E1",2,6
"NSFTV_209",NA,"E1",2,7
"NSFTV_209",NA,"E1",2,8
"NSFTV_209",NA,"E1",2,9
"NSFTV_209",83105,"E2",1,0
"NSFTV_209",114450,"E2",1,2
"NSFTV_209",123678,"E2",1,3
"NSFTV_209",135714,"E2",1,5
"NSFTV_209",154869,"E2",1,6
"NSFTV_209",176488,"E2",1,7
"NSFTV_209",194259,"E2",1,8
"NSFTV_209",232214,"E2",1,9
"NSFTV_209",NA,"E2",2,0
"NSFTV_209",NA,"E2",2,2
"NSFTV_209",NA,"E2",2,3
"NSFTV_209",NA,"E2",2,5
"NSFTV_209",NA,"E2",2,6
"NSFTV_209",NA,"E2",2,7
"NSFTV_209",NA,"E2",2,8
"NSFTV_209",NA,"E2",2,9
"NSFTV_209",NA,"E3",1,0
"NSFTV_209",NA,"E3",1,2
"NSFTV_209",NA,"E3",1,3
"NSFTV_209",NA,"E3",1,5
"NSFTV_209",NA,"E3",1,6
"NSFTV_209",NA,"E3",1,7
"NSFTV_209",NA,"E3",1,8
"NSFTV_209",NA,"E3",1,9
"NSFTV_209",NA,"E3",2,0
"NSFTV_209",NA,"E3",2,2
"NSFTV_209",NA,"E3",2,3
"NSFTV_209",NA,"E3",2,5
"NSFTV_209",NA,"E3",2,6
"NSFTV_209",NA,"E3",2,7
"NSFTV_209",NA,"E3",2,8
"NSFTV_209",NA,"E3",2,9
"NSFTV_21",34211,"E1",1,0
"NSFTV_21",51418,"E1",1,2
"NSFTV_21",59038,"E1",1,3
"NSFTV_21",94330,"E1",1,5
"NSFTV_21",110644,"E1",1,6
"NSFTV_21",132721,"E1",1,7
"NSFTV_21",166118,"E1",1,8
"NSFTV_21",195324,"E1",1,9
"NSFTV_21",NA,"E1",2,0
"NSFTV_21",NA,"E1",2,2
"NSFTV_21",NA,"E1",2,3
"NSFTV_21",NA,"E1",2,5
"NSFTV_21",NA,"E1",2,6
"NSFTV_21",NA,"E1",2,7
"NSFTV_21",NA,"E1",2,8
"NSFTV_21",NA,"E1",2,9
"NSFTV_21",61666,"E2",1,0
"NSFTV_21",91693,"E2",1,2
"NSFTV_21",110458,"E2",1,3
"NSFTV_21",139886,"E2",1,5
"NSFTV_21",154029,"E2",1,6
"NSFTV_21",173962,"E2",1,7
"NSFTV_21",202803,"E2",1,8
"NSFTV_21",233694,"E2",1,9
"NSFTV_21",NA,"E2",2,0
"NSFTV_21",NA,"E2",2,2
"NSFTV_21",NA,"E2",2,3
"NSFTV_21",NA,"E2",2,5
"NSFTV_21",NA,"E2",2,6
"NSFTV_21",NA,"E2",2,7
"NSFTV_21",NA,"E2",2,8
"NSFTV_21",NA,"E2",2,9
"NSFTV_21",53998,"E3",1,0
"NSFTV_21",76879,"E3",1,2
"NSFTV_21",94296,"E3",1,3
"NSFTV_21",116602,"E3",1,5
"NSFTV_21",135264,"E3",1,6
"NSFTV_21",155123,"E3",1,7
"NSFTV_21",179713,"E3",1,8
"NSFTV_21",199303,"E3",1,9
"NSFTV_21",16647,"E3",2,0
"NSFTV_21",26889,"E3",2,2
"NSFTV_21",34607,"E3",2,3
"NSFTV_21",43525,"E3",2,5
"NSFTV_21",45743,"E3",2,6
"NSFTV_21",50099,"E3",2,7
"NSFTV_21",59842,"E3",2,8
"NSFTV_21",66866,"E3",2,9
"NSFTV_211",11589,"E1",1,0
"NSFTV_211",17360,"E1",1,2
"NSFTV_211",20765,"E1",1,3
"NSFTV_211",29078,"E1",1,5
"NSFTV_211",33059,"E1",1,6
"NSFTV_211",37414,"E1",1,7
"NSFTV_211",44079,"E1",1,8
"NSFTV_211",51593,"E1",1,9
"NSFTV_211",NA,"E1",2,0
"NSFTV_211",NA,"E1",2,2
"NSFTV_211",NA,"E1",2,3
"NSFTV_211",NA,"E1",2,5
"NSFTV_211",NA,"E1",2,6
"NSFTV_211",NA,"E1",2,7
"NSFTV_211",NA,"E1",2,8
"NSFTV_211",NA,"E1",2,9
"NSFTV_211",59670,"E2",1,0
"NSFTV_211",90584,"E2",1,2
"NSFTV_211",101506,"E2",1,3
"NSFTV_211",128808,"E2",1,5
"NSFTV_211",137892,"E2",1,6
"NSFTV_211",157972,"E2",1,7
"NSFTV_211",173170,"E2",1,8
"NSFTV_211",195783,"E2",1,9
"NSFTV_211",NA,"E2",2,0
"NSFTV_211",NA,"E2",2,2
"NSFTV_211",NA,"E2",2,3
"NSFTV_211",NA,"E2",2,5
"NSFTV_211",NA,"E2",2,6
"NSFTV_211",NA,"E2",2,7
"NSFTV_211",NA,"E2",2,8
"NSFTV_211",NA,"E2",2,9
"NSFTV_211",15475,"E3",1,0
"NSFTV_211",21457,"E3",1,2
"NSFTV_211",24123,"E3",1,3
"NSFTV_211",28174,"E3",1,5
"NSFTV_211",29258,"E3",1,6
"NSFTV_211",32894,"E3",1,7
"NSFTV_211",38373,"E3",1,8
"NSFTV_211",42311,"E3",1,9
"NSFTV_211",NA,"E3",2,0
"NSFTV_211",NA,"E3",2,2
"NSFTV_211",NA,"E3",2,3
"NSFTV_211",NA,"E3",2,5
"NSFTV_211",NA,"E3",2,6
"NSFTV_211",NA,"E3",2,7
"NSFTV_211",NA,"E3",2,8
"NSFTV_211",NA,"E3",2,9
"NSFTV_213",17217,"E1",1,0
"NSFTV_213",25236,"E1",1,2
"NSFTV_213",28318,"E1",1,3
"NSFTV_213",40160,"E1",1,5
"NSFTV_213",46978,"E1",1,6
"NSFTV_213",51126,"E1",1,7
"NSFTV_213",62226,"E1",1,8
"NSFTV_213",85324,"E1",1,9
"NSFTV_213",NA,"E1",2,0
"NSFTV_213",NA,"E1",2,2
"NSFTV_213",NA,"E1",2,3
"NSFTV_213",NA,"E1",2,5
"NSFTV_213",NA,"E1",2,6
"NSFTV_213",NA,"E1",2,7
"NSFTV_213",NA,"E1",2,8
"NSFTV_213",NA,"E1",2,9
"NSFTV_213",39776,"E2",1,0
"NSFTV_213",50488,"E2",1,2
"NSFTV_213",64275,"E2",1,3
"NSFTV_213",73988,"E2",1,5
"NSFTV_213",83359,"E2",1,6
"NSFTV_213",104659,"E2",1,7
"NSFTV_213",115525,"E2",1,8
"NSFTV_213",137208,"E2",1,9
"NSFTV_213",NA,"E2",2,0
"NSFTV_213",NA,"E2",2,2
"NSFTV_213",NA,"E2",2,3
"NSFTV_213",NA,"E2",2,5
"NSFTV_213",NA,"E2",2,6
"NSFTV_213",NA,"E2",2,7
"NSFTV_213",NA,"E2",2,8
"NSFTV_213",NA,"E2",2,9
"NSFTV_213",30731,"E3",1,0
"NSFTV_213",39109,"E3",1,2
"NSFTV_213",46066,"E3",1,3
"NSFTV_213",60884,"E3",1,5
"NSFTV_213",62759,"E3",1,6
"NSFTV_213",74152,"E3",1,7
"NSFTV_213",85615,"E3",1,8
"NSFTV_213",105653,"E3",1,9
"NSFTV_213",NA,"E3",2,0
"NSFTV_213",NA,"E3",2,2
"NSFTV_213",NA,"E3",2,3
"NSFTV_213",NA,"E3",2,5
"NSFTV_213",NA,"E3",2,6
"NSFTV_213",NA,"E3",2,7
"NSFTV_213",NA,"E3",2,8
"NSFTV_213",NA,"E3",2,9
"NSFTV_214",20526,"E1",1,0
"NSFTV_214",30775,"E1",1,2
"NSFTV_214",33529,"E1",1,3
"NSFTV_214",45192,"E1",1,5
"NSFTV_214",54934,"E1",1,6
"NSFTV_214",63429,"E1",1,7
"NSFTV_214",72025,"E1",1,8
"NSFTV_214",89377,"E1",1,9
"NSFTV_214",NA,"E1",2,0
"NSFTV_214",NA,"E1",2,2
"NSFTV_214",NA,"E1",2,3
"NSFTV_214",NA,"E1",2,5
"NSFTV_214",NA,"E1",2,6
"NSFTV_214",NA,"E1",2,7
"NSFTV_214",NA,"E1",2,8
"NSFTV_214",NA,"E1",2,9
"NSFTV_214",28265,"E2",1,0
"NSFTV_214",36824,"E2",1,2
"NSFTV_214",41716,"E2",1,3
"NSFTV_214",50055,"E2",1,5
"NSFTV_214",55469,"E2",1,6
"NSFTV_214",63883,"E2",1,7
"NSFTV_214",74744,"E2",1,8
"NSFTV_214",86394,"E2",1,9
"NSFTV_214",NA,"E2",2,0
"NSFTV_214",NA,"E2",2,2
"NSFTV_214",NA,"E2",2,3
"NSFTV_214",NA,"E2",2,5
"NSFTV_214",NA,"E2",2,6
"NSFTV_214",NA,"E2",2,7
"NSFTV_214",NA,"E2",2,8
"NSFTV_214",NA,"E2",2,9
"NSFTV_214",20453,"E3",1,0
"NSFTV_214",28484,"E3",1,2
"NSFTV_214",32267,"E3",1,3
"NSFTV_214",38163,"E3",1,5
"NSFTV_214",40413,"E3",1,6
"NSFTV_214",44767,"E3",1,7
"NSFTV_214",51170,"E3",1,8
"NSFTV_214",58329,"E3",1,9
"NSFTV_214",NA,"E3",2,0
"NSFTV_214",NA,"E3",2,2
"NSFTV_214",NA,"E3",2,3
"NSFTV_214",NA,"E3",2,5
"NSFTV_214",NA,"E3",2,6
"NSFTV_214",NA,"E3",2,7
"NSFTV_214",NA,"E3",2,8
"NSFTV_214",NA,"E3",2,9
"NSFTV_215",32207,"E1",1,0
"NSFTV_215",47726,"E1",1,2
"NSFTV_215",51951,"E1",1,3
"NSFTV_215",71740,"E1",1,5
"NSFTV_215",89848,"E1",1,6
"NSFTV_215",100616,"E1",1,7
"NSFTV_215",124472,"E1",1,8
"NSFTV_215",150908,"E1",1,9
"NSFTV_215",NA,"E1",2,0
"NSFTV_215",NA,"E1",2,2
"NSFTV_215",NA,"E1",2,3
"NSFTV_215",NA,"E1",2,5
"NSFTV_215",NA,"E1",2,6
"NSFTV_215",NA,"E1",2,7
"NSFTV_215",NA,"E1",2,8
"NSFTV_215",NA,"E1",2,9
"NSFTV_215",47215,"E2",1,0
"NSFTV_215",66866,"E2",1,2
"NSFTV_215",77921,"E2",1,3
"NSFTV_215",105896,"E2",1,5
"NSFTV_215",111546,"E2",1,6
"NSFTV_215",128104,"E2",1,7
"NSFTV_215",161677,"E2",1,8
"NSFTV_215",185687,"E2",1,9
