0.4255723 1.855572e-06
0.3945721 1.752492e-06
0.3712881 1.643362e-06
0.3415729 1.395018e-06
0.3270181 1.329118e-06
0.3113655 1.313931e-06
0.2736359 1.226911e-06
0.2761626 1.195118e-06
0.268152 1.194766e-06
0.2445586 1.161721e-06
0.2201707 1.157961e-06
0.1869141 1.059102e-06
0.1815114 1.109648e-06
0.1765106 1.081375e-06
0.1492601 9.926657e-07
0.1248158 1.01648e-06
0.14327 9.879906e-07
0.1543762 9.86977e-07
0.1464599 9.679195e-07
0.1405076 9.764406e-07
0.134714 8.517874e-07
0.1629979 8.093445e-07
0.1652253 7.982989e-07
0.1719538 8.025206e-07
0.1696189 8.022367e-07
0.1916974 7.744089e-07
0.1766079 7.595407e-07
0.1668205 7.145442e-07
0.1694928 6.987221e-07
0.1560852 6.885454e-07
0.1526724 7.259952e-07
0.1771091 7.444371e-07
0.1623011 7.227361e-07
0.1611757 7.081842e-07
0.1625915 6.571046e-07
0.1666513 6.634003e-07
0.1746532 6.517944e-07
0.1824092 6.369086e-07
0.1610795 6.453181e-07
0.1727521 6.639933e-07
0.1886237 6.35243e-07
0.1820585 6.720101e-07
0.1769454 7.233488e-07
0.1767346 6.543512e-07
0.1718939 6.25369e-07
0.1810164 6.207762e-07
0.1792995 6.314922e-07
0.1719415 6.175382e-07
0.1616516 5.625299e-07
0.1549804 5.757898e-07
0.1583082 5.537962e-07
0.161415 5.666928e-07
0.1642452 5.770295e-07
0.1632129 5.888195e-07
0.1474208 5.639968e-07
0.1605713 5.63482e-07
0.1601452 5.330489e-07
0.1734416 5.676929e-07
0.173432 5.849264e-07
0.1676698 6.04684e-07
0.1629978 6.007928e-07
0.1716566 6.060535e-07
0.1608507 5.445133e-07
0.1570564 5.20846e-07
0.161329 5.281541e-07
0.1825614 5.79194e-07
0.1780961 5.708594e-07
0.1835939 5.825128e-07
0.1922581 5.061565e-07
0.1868232 5.013159e-07
0.1772746 5.449379e-07
0.199606 5.477779e-07
0.1997807 5.571996e-07
0.2109058 5.383611e-07
0.2180763 5.053788e-07
0.2194739 4.895908e-07
0.2144387 4.770273e-07
0.2132259 4.872103e-07
0.2034225 4.958436e-07
0.2206345 4.899468e-07
0.2236407 5.055498e-07
0.2313422 4.896714e-07
0.2155374 5.217516e-07
0.2231923 5.421676e-07
0.213183 5.471805e-07
0.1990808 5.624475e-07
0.1940952 5.399168e-07
0.2031367 5.34243e-07
0.1991274 5.10748e-07
0.2110179 5.267933e-07
0.2104661 4.755339e-07
0.2178713 4.886025e-07
0.2177243 4.828842e-07
0.2394042 4.851605e-07
0.2273265 5.060694e-07
0.2508219 5.100245e-07
0.2361071 4.825409e-07
0.226653 4.372733e-07
0.2450497 4.422911e-07
0.2461461 4.375775e-07
0.2382968 4.184213e-07
0.2144873 4.348172e-07
0.1884469 4.802973e-07
0.1658554 4.523842e-07
0.1795807 4.794339e-07
0.1955936 4.867885e-07
0.1873439 5.472179e-07
0.176668 5.389186e-07
0.1610856 5.220809e-07
0.1817165 5.395633e-07
0.1917842 5.419758e-07
0.1901843 5.065469e-07
